# BEAST v1.8.0, r5971
# Generated Thu Nov 28 06:08:50 GMT 2013 [seed=1385618928019]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood
100000000	-34169.59959206796	-4856.877208006805	-29312.72238406116	14.72468482977002	12.619475378401125	7.167099796556303	9.069449362797641	0.39130932110879457	0.17012561294266676	0.2166241834540876	0.22194088249445043	0.34334277433842275	0.21203220766625705	0.18067822969163255	0.2639467883036876	0.6064270449666941	1.7871459100666216	0.004273412759901844	-13490.407308575723	-15822.315075485436
100500000	-34112.52704091508	-4831.549533327319	-29280.977507587766	14.578183468327097	12.538859372921804	6.958353160196972	9.417386184265322	0.395606170807013	0.16031721870299143	0.21441427281089084	0.22966233767910393	0.3448459003301351	0.2053814999402773	0.17172169214308722	0.2780509075865003	0.6155340948538731	1.768931810292263	0.004384340324202471	-13487.920675761345	-15793.056831826421
101000000	-34199.45040561905	-4839.529468912973	-29359.920936706072	14.820272559120072	12.147322304847812	5.930719274042711	10.739067040694469	0.40787096156287533	0.1741732258131988	0.20156041258894236	0.21639540003498306	0.35887819894037704	0.20374106598898328	0.173675520261292	0.2637052148093476	0.6100736100535648	1.779852779892879	0.004333321598202566	-13545.027822424301	-15814.893114281771
101500000	-34227.42381743745	-4855.989031695632	-29371.434785741818	14.503298061361983	12.666029499516204	7.555620238095617	8.870566590442962	0.38888989614546354	0.15828368851207594	0.22004675499015613	0.23277966035230382	0.36647364287992157	0.200921106375374	0.17321738474273674	0.2593878660019677	0.6079966542441563	1.784006691511696	0.004321212913379499	-13527.41446386896	-15844.020321872857
102000000	-34130.21026374821	-4824.667296976245	-29305.542966771965	14.3026809202738	12.083297596937376	6.981913549219055	8.871346202678609	0.39357895405713345	0.16598848522628404	0.2143560702746042	0.22607649044197797	0.350431240735648	0.19373919310479132	0.18502093130323197	0.27080863485632867	0.612132701778929	1.7757345964421516	0.004444800346739791	-13476.950145857969	-15828.592820913997
102500000	-34194.71700186413	-4813.1748895027895	-29381.54211236134	14.390333408833168	12.358083988504987	6.211814048209401	9.46747577412527	0.38905106399345996	0.17077250118228113	0.21404935066146638	0.22612708416279245	0.34469283462158984	0.20348458440215852	0.17447473493312513	0.27734784604312673	0.6242675814065165	1.7514648371869772	0.004493429825095852	-13540.46904444206	-15841.073067919282
103000000	-34213.823452617034	-4921.605206443336	-29292.218246173696	14.29519366880086	12.861264649741425	6.847726755142721	9.574638320821991	0.3757635608357719	0.16287995097331798	0.23110235043324914	0.23025413775766118	0.3334393290757551	0.21259112922560117	0.17867072293145703	0.27529881876718665	0.6219450010236631	1.7561099979526835	0.004285886600566947	-13510.596112659881	-15781.622133513813
103500000	-34109.533520487654	-4817.784398092642	-29291.749122395013	14.140671111198175	11.935129198256092	7.144675744875332	8.503005658544266	0.4039054379784339	0.1614521280310252	0.21446747930760038	0.2201749546829407	0.3582833662162898	0.20366140340313482	0.17400473728178203	0.2640504930987935	0.6131298902591646	1.7737402194816805	0.004466805640247649	-13492.071106609052	-15799.678015785963
104000000	-34143.07720645246	-4822.820895409525	-29320.256311042933	14.679322594233144	12.004115393515953	7.784559211011376	9.509723033460174	0.3951137433061051	0.17068184894749094	0.22326905315969206	0.21093535458671214	0.35243426791394605	0.18717618917593698	0.17330870010331662	0.28708084280680046	0.6174368494796628	1.7651263010406837	0.004286413257748804	-13496.224754451832	-15824.031556591102
104500000	-34194.58490392439	-4887.669731073353	-29306.915172851037	14.492273398852827	13.141999633245838	8.793058927676395	9.705083404955095	0.39827574415888223	0.15801035061308688	0.2094369656183808	0.23427693960965063	0.34961537971186524	0.18761046749272528	0.17820498805947588	0.284569164735934	0.5855909106378985	1.828818178724212	0.004164146267454807	-13532.552558743175	-15774.362614107862
