state	posterior	prior	likelihood	treeModel.rootHeight	skyride.precision	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	skyride
4800000	-29001.868706749334	-7935.618054523286	-21066.25065222605	14.946262450646099	0.10762160870991182	4.874101962132569	11.274240265450329	0.32813930804688246	0.217239833353259	0.23004742838184106	0.22457343021801598	0.3588955162555019	0.18523145894477797	0.14887685579580381	0.30699616900391713	0.20897631373470932	1.6996439329401076	0.5822442030874135	1.8355115938251738	0.0027994225575599923	-8323.176525547	-12743.074126679048	-7925.102447055657
5200000	-29146.134834594537	-8098.803599843564	-21047.331234750975	14.845029235112852	0.08374929142083165	5.560212448215773	9.364550842044999	0.3393273736831924	0.2131606038531145	0.2212554483336082	0.22625657413008338	0.3480234576100359	0.20345304816185691	0.14447871301532356	0.30404478121278433	0.22200564827766034	1.9400102366597491	0.5543030154909758	1.8913939690180488	0.002785052714942981	-8267.444424852047	-12779.886809898928	-8088.171661677963
5600000	-28981.232882611763	-7899.639635456527	-21081.593247155237	14.953121370662805	0.12300546988801805	5.757304170474719	9.936165754993215	0.3532741034259061	0.20294657421775705	0.2414419710650112	0.20233735129132407	0.3750670099635287	0.18884145745446382	0.14599116847703084	0.29010036410497764	0.24873566842863185	1.8076392772696597	0.5552862154173206	1.8894275691653624	0.00274542304222519	-8316.833342242906	-12764.759904912333	-7888.718734436998
6000000	-29284.212005386107	-8221.94265674686	-21062.269348639245	15.144970541906233	0.07358043625241052	4.696734584540273	10.608930976061416	0.345114719660938	0.1999935185387159	0.24248363670461107	0.2124081250957334	0.3553286380137082	0.20943521986310382	0.1532562003104274	0.2819799418127616	0.24258965196777102	1.9214351014103812	0.5865575006638264	1.8268849986723499	0.0026123552231801348	-8305.609286028493	-12756.660062610754	-8211.561254869166
6400000	-29347.369854584995	-8313.36401677052	-21034.005837814475	15.046828845922754	0.06431652585753937	4.768198819342221	10.409207365818679	0.35143408418701416	0.19817541430061655	0.24026079169510495	0.2101297098172626	0.35450859557281594	0.19331893094608257	0.15422360540092658	0.297948868080176	0.21301683861396833	1.6747138954582472	0.5255102035288077	1.9489795929423885	0.0026045546740537722	-8305.843264646073	-12728.1625731684	-8303.70021460687
6800000	-28837.273361978016	-7714.171924583902	-21123.101437394114	14.65783803019908	0.159546208265869	4.705991954942003	9.303135765152847	0.33691228723931704	0.2174558863887726	0.23769654818693645	0.20793527818497212	0.3732076373045481	0.18594697820220052	0.14376685700343259	0.29707852748981994	0.2226401464835072	1.8233419917459974	0.5546267359516179	1.8907465280967672	0.0026744541875084226	-8358.037464491743	-12765.063972902371	-7703.470059251618
7200000	-29032.177330673632	-7995.366838732472	-21036.81049194116	15.05400551124688	0.09697430312029497	5.430242295543054	9.93223760814607	0.3235140711412914	0.21612362001319194	0.23939576103721197	0.2209665478083027	0.36078494722635257	0.20530223720918472	0.14402668362123996	0.28988613194322405	0.20754136539000906	1.9172425245902602	0.5401676844229059	1.9196646311541914	0.002827407005410599	-8324.288260695472	-12712.522231245688	-7984.585712250886
7600000	-28871.00060871435	-7736.1053764194785	-21134.89523229487	14.7768917686081	0.13332558312512235	5.371052947264125	10.779764927997094	0.36438751826386856	0.1843244945342243	0.23849433087856362	0.21279365632334166	0.36897435395468486	0.19487128497971365	0.15729369080174335	0.27886067026385963	0.19532518711579525	1.6796150726862045	0.5663551027132597	1.8672897945734837	0.0028362180614841205	-8314.160827837875	-12820.734404456996	-7725.395957877496
8000000	-28845.415942360032	-7730.289557809204	-21115.12638455083	15.050161761654804	0.17538909640362346	5.484514293514975	10.605452747645659	0.3575750695161971	0.19484091971273723	0.21408190251567863	0.23350210825538517	0.349587976987516	0.20225235172078385	0.15851637370564328	0.28964329758605833	0.20455066935527377	1.8701082684250012	0.571800106901293	1.856399786197417	0.0027518420029824502	-8331.893971270529	-12783.232413280299	-7718.91013283762
8400000	-28951.410874032223	-7887.093215010973	-21064.31765902125	14.92385678154257	0.1097566052312296	5.89253009254404	9.746712964805075	0.3562917527523567	0.20976013837535107	0.22352819280808942	0.21041991606420118	0.38094353705408257	0.1908702067437356	0.14057112903311847	0.28761512716906446	0.19765358903186536	1.6968342149632902	0.5802792916944496	1.8394414166111042	0.002755086639663611	-8328.082783841633	-12736.234875179616	-7876.6483238010715
8800000	-28986.769200142055	-7846.347887264111	-21140.421312877945	14.917614519434363	0.11684664644837896	5.555580041760896	11.11949431178104	0.34593713378396185	0.22400103688983924	0.2226292654554422	0.207432563870755	0.36269103371257877	0.20557459911681597	0.153227366456926	0.2785070007136802	0.1991010057313532	1.7225358609671404	0.5809331358108566	1.8381337283782904	0.002929237178243707	-8355.755371709378	-12784.665941168567	-7835.486617351427
9200000	-29550.67419297924	-8444.638485148134	-21106.035707831106	14.80311223077963	0.036271394613664444	5.422451550648777	10.300894285604253	0.3385239043569672	0.20036166877290942	0.24351119736415136	0.21760322950597027	0.36954810826351286	0.19371964575986617	0.1383213509930506	0.29841089498357115	0.18978999281847483	1.769164570098966	0.5700748502749535	1.8598502994500954	0.0028375807962980532	-8350.444712433406	-12755.5909953977	-8435.143748617978
9600000	-28999.428291022366	-7873.158074388176	-21126.27021663419	14.879501833541685	0.08827041631742331	5.535822634836281	10.234455609541124	0.33511021228459514	0.23377871343231343	0.2257249716553984	0.2053861026276914	0.37123879099868584	0.18742284261232148	0.14427767582465947	0.29706069056433404	0.2228349302422308	1.850679550294619	0.5870240235506227	1.8259519528987556	0.003109128427602477	-8358.814051786587	-12767.456164847606	-7862.344111284883
10000000	-28979.366960589334	-7868.452758164024	-21110.91420242531	14.803526313547547	0.08126244430542326	5.4376279518012565	10.543670956719708	0.34777527769311417	0.20072314211520703	0.22947893920135198	0.22202264099032504	0.3648467937640767	0.18867276365938782	0.1476027080428642	0.2988777345336724	0.19647635306150074	1.5117670662829021	0.5748144234536428	1.850371153092715	0.003191470117328825	-8336.413155694116	-12774.501046731191	-7858.388891892617
10400000	-28993.850233374527	-7915.619701945965	-21078.230531428562	14.681336759287559	0.0947289174558049	5.571248965287671	10.388019835270478	0.3426701514583702	0.19985285139195033	0.23276925862802886	0.22470773852164858	0.3899210534474663	0.1810039269487693	0.1451807633049994	0.2838942562987658	0.17030674807236784	2.024267933613185	0.5601793125253142	1.8796413749493708	0.002876709572380072	-8316.199994062608	-12762.030537365956	-7904.592343573608
10800000	-28890.48730977684	-7831.691195385433	-21058.796114391407	14.985106899556254	0.11698220297185911	5.867542631717152	8.963565326640929	0.3353187665058641	0.22885409354018235	0.22614367484927544	0.20968346510467617	0.35561185645091264	0.20088363692931321	0.14215880307056736	0.3013457035492076	0.19821408629354503	1.5947221753611207	0.5664765292459374	1.8670469415081266	0.0027795133372600003	-8313.764777057144	-12745.031337334265	-7821.498111946602
11200000	-28981.230035960052	-7930.217331701385	-21051.01270425867	14.85423533830423	0.09900132021105346	5.724170715363542	9.94511015182231	0.34139050289267436	0.21386547034650516	0.22900633540816992	0.21573769135264845	0.3666240949521271	0.18952010146929804	0.14594577463863112	0.2979100289399448	0.21343184183061412	1.5806639904188629	0.5255396446495917	1.948920710700817	0.0029413189695368497	-8292.112759754284	-12758.899944504386	-7919.929677063987
11600000	-28903.916217776954	-7786.416395705618	-21117.499822071335	15.071106541632288	0.1082065371327831	4.614911689573105	9.365611445867081	0.33111935782374374	0.21638983207590357	0.238392652458802	0.21409815764154863	0.3696071196357402	0.19570085595037162	0.1450159438546079	0.2896760805592816	0.19917985744245292	1.8868945974625895	0.5719997178565428	1.856000564286914	0.002930649306768635	-8302.913483533408	-12814.586338537927	-7775.888963598218
12000000	-28937.204603444974	-7895.639567871837	-21041.565035573138	15.029049469039101	0.10760974385478472	4.974651444775753	9.8119416458032	0.35875091132339265	0.197483581112739	0.23088721804641238	0.2128782895174539	0.36463965827702205	0.19165366435785433	0.1516792972279374	0.2920273801371875	0.24995879015096395	2.2047538946573906	0.5800947647078828	1.8398104705842362	0.0027591460399982014	-8289.26805976795	-12752.296975805188	-7884.285629038005
12400000	-29258.082543403136	-8187.375327011593	-21070.707216391544	14.95115096952572	0.06883104403871815	4.821246656421393	10.303145199965225	0.34317949550643945	0.20957321679383878	0.23661286070096826	0.21063442699875154	0.35071538812927777	0.20852904867330677	0.14243421629666822	0.2983213469007483	0.22156731201899968	1.784462415196506	0.5657248536403304	1.868550292719341	0.002770501052940913	-8291.744650030561	-12778.962566360982	-8177.286535685635
12800000	-29014.62607914578	-8014.1188771204825	-21000.507202025296	15.129499810615272	0.11137477364264081	5.0992862436284785	12.001451235662602	0.3581405672622936	0.19706617571283006	0.22195147815119437	0.22284177887368015	0.3825588050547055	0.19640820975015455	0.13190501484652933	0.289127970348612	0.243339587289714	1.7084033786815838	0.5876696428164193	1.8246607143671625	0.002794384543960916	-8289.28543223408	-12711.221769791215	-8003.218360469137
13200000	-28676.563468371438	-7657.381278426554	-21019.182189944884	15.204480147422247	0.17192673650513846	5.3867553274703495	9.839971881761228	0.3478562216678161	0.2050641327815455	0.2409224682760602	0.2061571772745762	0.34996875998962357	0.2024430217772286	0.15291485762695456	0.29467336060619476	0.2249971223328866	2.018181862028331	0.5762083262285471	1.847583347542907	0.002930078930344959	-8362.166415211163	-12657.01577473372	-7645.6915808534695
13600000	-29104.24256568204	-8037.446591879562	-21066.79597380248	14.988897415692895	0.08257331833178323	4.324471793133013	10.210622321468247	0.33414901360836	0.21338516422691467	0.23936263723183732	0.21310318493288638	0.3440809780803965	0.20599707301628312	0.1578279439359228	0.29209400496739946	0.2518725735462333	1.8233906013017516	0.5036149150656507	1.9927701698687017	0.0029750864771762977	-8295.0291373517	-12771.766836450783	-8027.020739373642
14000000	-29048.455052204707	-7998.509076449613	-21049.945975755094	15.001999789112924	0.09513203894510856	5.729486244351864	9.611250936512999	0.34795333210852025	0.20348481247216949	0.2238081822475833	0.2247536731717253	0.3701885893913576	0.19061400473448598	0.15630487349017022	0.28289253238398804	0.19245910750879372	2.0191164137082827	0.5473851077899521	1.9052297844200998	0.0028428329128071792	-8321.53495445543	-12728.411021299666	-7987.532331306716
14400000	-29106.873977410964	-8043.7588324902445	-21063.115144920717	15.057987393767037	0.08562321162373834	5.153342219650711	10.358648537075398	0.3582470325823867	0.21129515410151645	0.22165639235115675	0.20880142096493867	0.3581142401806998	0.19834301599472395	0.14962183511630253	0.29392090870827536	0.227919492380791	1.6738823463939578	0.5718647531074403	1.856270493785124	0.002904189322835145	-8297.171041103524	-12765.944103817194	-8033.469993164059
14800000	-29014.19093147124	-7941.109365067242	-21073.081566404	14.80133977424041	0.09842861492842506	5.905667937054231	10.023906974399733	0.3412023951060653	0.19754108554475058	0.23531093574836703	0.22594558360081562	0.35602676693232743	0.20306562140286197	0.1520288492614026	0.2888787624034099	0.1893931648132985	1.546077503553705	0.5652354887093145	1.8695290225813745	0.002827901414041833	-8302.863763950409	-12770.217802453592	-7930.981562282533
15200000	-28899.093120523037	-7804.0015848047815	-21095.091535718257	15.005175231251698	0.11249639794318002	5.756670305452359	10.693769602060973	0.3409548917698768	0.20416696202075243	0.23548029035088477	0.2193978558584846	0.3586934591591496	0.22471689849842405	0.14769058915574515	0.26889905318668295	0.22153534448398604	1.5692002354577006	0.5289605474311021	1.942078905137799	0.0029006576901503315	-8348.99428445292	-12746.097251265337	-7793.479033302936
15600000	-29240.574819467613	-8213.863560967695	-21026.71125849992	14.831478501121484	0.06647719051436209	5.380947787163855	10.67258720706687	0.33815477149595113	0.21392845860471682	0.23250397925650343	0.21541279064282703	0.358975763079105	0.21644823956635922	0.13980305275178845	0.284772944602749	0.20037026636415628	1.6196983559574898	0.5340453485006179	1.9319093029987673	0.0027682044539174147	-8326.486733134783	-12700.224525365138	-8203.998568432646
16000000	-28774.635670667787	-7717.149105222411	-21057.486565445375	15.01244760531654	0.16242277863025834	4.908460295991764	10.612516693353138	0.3419410619912085	0.19404168618549467	0.24588096725750916	0.21813628456578624	0.3459055747585623	0.2132211234722026	0.15184166576498853	0.28903163600424825	0.21130785689966355	2.12307175650153	0.5884832273096382	1.823033545380724	0.002823638268453255	-8335.81877917854	-12721.667786266833	-7705.420508488688
16400000	-29020.509046516596	-7944.431596612764	-21076.07744990383	14.750822091790587	0.1058473143790806	5.463247766111407	10.319286417884761	0.32258610604872195	0.21662072941942698	0.24151679806422802	0.21927636646762177	0.35306990984429093	0.21200866974773813	0.14503294496511807	0.2898884754428545	0.20662367797377676	1.7058653104775152	0.5546912646913534	1.8906174706172962	0.0028472256172197155	-8307.013431468633	-12769.064018435198	-7933.873233037989
16800000	-28924.7091993958	-7828.0651609357255	-21096.644038460072	14.709121435022361	0.10659421900944192	4.742116910254263	10.46473866248581	0.3367105286237659	0.19700774758119932	0.2491819709379682	0.21709975285706512	0.37132392789540924	0.218138449166689	0.1345340599075643	0.2760035630303389	0.22227165638635918	2.0592764677637145	0.5903980175483077	1.819203964903387	0.003133118860713072	-8337.150641279184	-12759.49339718089	-7816.773106929573
17200000	-28935.57517384154	-7897.411301284628	-21038.16387255691	14.780371655548583	0.11358155505765974	5.551471161611525	11.202829755712251	0.3508365770584205	0.20358161247902068	0.2390302260986259	0.20655158436393165	0.3711053138383778	0.20709730669595672	0.14840482218509485	0.27339255728057194	0.25411834432714564	2.050337029697382	0.5683058521088492	1.8633882957823038	0.0027750548223635808	-8345.172850465378	-12692.991022091532	-7885.889037563378
17600000	-28420.825032302895	-7381.49758611534	-21039.327446187555	14.794512470219459	0.24581907008803333	5.1653838857744985	10.274894064483423	0.35322802714526613	0.2089030988435772	0.22116402303403773	0.21670485097711742	0.37335274428354376	0.1816545952847482	0.15372935616709205	0.2912633042646176	0.22024191880676577	1.7018860710375525	0.5130438031487887	1.9739123937024257	0.002827666669513009	-8335.61592264138	-12703.711523546173	-7370.217891584699
18000000	-29457.112523926633	-8364.753017841946	-21092.359506084686	14.58690129265741	0.04793693266682673	4.416403617663368	10.211658935090696	0.3395818433433829	0.21000440032306503	0.2277815006330224	0.222632255700528	0.36775110003029726	0.19923866616440702	0.14167428445817415	0.29133594934712337	0.19953130916003814	1.9759346862370506	0.5857468457188139	1.8285063085623752	0.0029475924584683047	-8333.768946909102	-12758.590559175585	-8354.70867069775
18400000	-28984.30394524856	-7862.992543421578	-21121.311401826984	15.014915784204797	0.10577989864530152	4.80701156340841	9.194692350933169	0.32492832894997314	0.2040230898236546	0.22164551314103154	0.24940306808533907	0.3499757706784067	0.21545529860853557	0.16537405315891415	0.2691948775541456	0.18504771185597194	1.640587965363992	0.5586298300085923	1.8827403399828153	0.002832225257004771	-8344.953836865001	-12776.357564961983	-7853.056688329401
18800000	-28998.99486002467	-7958.689096842608	-21040.305763182063	15.241703449135118	0.0810170630091812	5.133219583461006	10.183802730962077	0.3438612419186399	0.18188395884791475	0.25647949969329803	0.2177752995401456	0.3764894312648656	0.20340394272559795	0.14452780040059174	0.27557882560894653	0.23508065450904192	1.7113835489662663	0.5580945693691612	1.8838108612616762	0.0029090040783560167	-8332.520821843733	-12707.78494133833	-7948.467388724577
19200000	-28870.86770018454	-7810.681249763872	-21060.186450420668	14.936628189469884	0.09472151607358163	5.722754928374804	9.766275326832329	0.3614577593342387	0.20385547022847478	0.22324591006571393	0.2114408603715711	0.38994384204631577	0.18853200252146005	0.12767794089867535	0.2938462145335508	0.2117214320948433	1.7347989220107287	0.58194359263859	1.8361128147228192	0.0029406283013329337	-8310.233951849945	-12749.952498570725	-7800.230949405931
19600000	-28689.557175854778	-7592.816908692827	-21096.74026716195	14.75032405930797	0.15506235628489373	5.926519593651856	10.90672623251591	0.33918654249101965	0.20745350877585247	0.22856721717751408	0.2247927315556121	0.3400355556933546	0.211090658637784	0.15184030276117236	0.2970334829076909	0.2093169477656144	1.8609876810556967	0.52468572468025	1.9506285506394974	0.003023300329802817	-8329.22621887205	-12767.5140482899	-7581.270090499987
20000000	-28391.353049132344	-7347.076340239723	-21044.27670889262	15.079400065460518	0.24962616212940758	5.536344191902192	9.930995738571239	0.3270905972898656	0.20881686725121296	0.24157383856507608	0.22251869689384382	0.35496288611290333	0.19621985639377137	0.1618843987694329	0.286932858723894	0.2052412726161699	1.863915079810683	0.5108412166866988	1.978317566626601	0.002923734661862981	-8348.246475456626	-12696.030233435995	-7335.400851555055
20400000	-28948.00721482627	-7821.14347119959	-21126.86374362668	14.738788966025353	0.1146809171654015	4.596887922934847	10.401839113021127	0.32189275560012265	0.1953831897971872	0.2750184495157167	0.20770560508697206	0.3530045592373683	0.1969581650714468	0.15609697054760996	0.2939403051435768	0.23640689486371086	1.7322891062024695	0.578452906829728	1.8430941863405434	0.0029748922757191344	-8388.51200671897	-12738.351736907713	-7810.573819597576
20800000	-28754.384517679064	-7675.556738007503	-21078.827779671563	14.800829851526998	0.15350882313755682	4.70499408869186	10.25101741678677	0.33537134548644554	0.20491313781257392	0.2355491530942004	0.2241663636067785	0.34510916587606066	0.1861917214959503	0.14670761481995803	0.3219914978080326	0.21190567939656846	1.8364841022129763	0.5901273449910603	1.8197453100178784	0.0029477519932895983	-8313.958935201084	-12764.868844470477	-7664.508998222996
21200000	-29035.761451504357	-7959.679594902068	-21076.08185660229	14.808971033046182	0.08596986506414207	4.577248892716427	10.547296189007639	0.3581079423124332	0.2061612054731037	0.22595983210775078	0.20977102010671092	0.36274121064459397	0.20272541971261807	0.1475797781113285	0.28695359153146105	0.21802330991883948	1.7288851737119908	0.5698785319332142	1.8602429361335706	0.002983358005281489	-8344.310503868735	-12731.771352733555	-7949.397215793419
21600000	-29190.33796447816	-8105.119949080305	-21085.218015397855	15.120204346574907	0.07052644885068182	4.844938695050164	10.077932300686106	0.35563963687527866	0.1969741764734293	0.2396664825960606	0.2077197040552301	0.34198026679477	0.18886814859904325	0.14596369855570906	0.32318788605047893	0.21245824016679718	2.3139571672029255	0.5877172537709205	1.8245654924581571	0.0029648497082268065	-8332.557677507353	-12752.660337890502	-8093.889833625073
22000000	-29022.447970223584	-7931.554569058595	-21090.89340116499	14.833146392471818	0.10603184965881443	5.014203806211306	11.029793432861139	0.3330938138077009	0.1909832752795299	0.2555036012485314	0.22041930966423653	0.37079827371847496	0.1958243738229477	0.1420272486808266	0.2913501037777519	0.23535727435581255	1.5978582785346283	0.5917187051024375	1.8165625897951205	0.0028666808148901167	-8322.322279416854	-12768.571121748138	-7921.130616289291
22400000	-29098.79797467656	-7963.377970411685	-21135.420004264874	14.999389937047226	0.09488510551739693	5.351036940279469	11.152198698574677	0.3459435570137121	0.19642199221693588	0.23118423254552495	0.22645021822382588	0.3617409502579629	0.19287525871847933	0.1513740839629566	0.29400970706060214	0.21725043654935675	1.4179350065711243	0.5848831090430541	1.8302337819138887	0.0027423842245032845	-8317.02672761471	-12818.393276650166	-7953.490486985097
22800000	-28717.689406521535	-7595.905922974835	-21121.7834835467	14.911963266107152	0.15007196137670328	4.678859622770929	9.210252707920828	0.33437776181742973	0.21072036211104384	0.245334372893396	0.20956750317812944	0.342543392082053	0.20713463487312922	0.14166926460717572	0.30865270843764303	0.2362290910175529	1.4951185242655276	0.5796769319239896	1.8406461361520168	0.0028141012368253335	-8287.661384140289	-12834.122099406413	-7585.887522987718
23200000	-28672.45825346487	-7564.37511460047	-21108.0831388644	14.553851099198313	0.16996816521864128	5.781688703487478	10.95329388468965	0.3582337443436284	0.20715222157406332	0.22412101499895226	0.21049301908335497	0.37700775287630905	0.21009689595952574	0.14477006473856147	0.26812528642560457	0.27420212343652317	1.939167422588043	0.5621996200321616	1.8756007599356723	0.002915750841726807	-8315.616540133255	-12792.466598731147	-7552.56060586396
23600000	-28801.312740877183	-7723.261872390852	-21078.05086848633	14.77339505156177	0.1371198684152917	5.46666727302701	9.810502660212602	0.33347458619498566	0.20131220044127668	0.2420179625312154	0.22319525083252112	0.3675734575705389	0.20958609686678253	0.14620833642533795	0.2766321091373419	0.1991915587005368	1.7340829642059092	0.555382990466562	1.889234019066871	0.002842577250074249	-8304.886841611591	-12773.164026874741	-7712.5573221666455
24000000	-29104.165839429104	-8005.428370762423	-21098.73746866668	14.795395121749367	0.08228673054061784	5.167935870222321	9.847026384471413	0.3415844888700862	0.22139227876120993	0.22627378642914392	0.21074944593955883	0.3480772245423699	0.1945538275317662	0.15743877970063705	0.2999301682252283	0.20477776463488945	1.7690332076584152	0.5376170685617156	1.9247658628765634	0.0028732688336247044	-8299.436285803402	-12799.30118286328	-7995.187855408759
24400000	-28929.03537240501	-7842.9654626335805	-21086.06990977143	14.901558737555801	0.1154729277525446	5.06009311801001	11.870641982341917	0.33112899541816304	0.20811340905715114	0.23777295921192623	0.22298463631275822	0.3819477812216903	0.19629159415177444	0.12703872358942156	0.2947219010371148	0.20914493443416324	2.0062307750193757	0.551346535087614	1.897306929824768	0.0029603336988926632	-8301.01898047108	-12785.05092930035	-7831.53397899942
24800000	-28891.53567677625	-7881.978986363096	-21009.556690413152	14.892635022547376	0.0971820690952338	5.624733688031332	10.08754233532096	0.32660036532884995	0.21845965612299997	0.2338007856491509	0.22113919289899803	0.37729334840586826	0.1855274398683011	0.1519823597401882	0.28519685198564404	0.2118625497938302	1.6598721382626926	0.5321831019758201	1.9356337960483563	0.0027671777421699128	-8270.289948198328	-12739.266742214824	-7871.713014648165
25200000	-28656.769914772744	-7587.970272637209	-21068.799642135535	14.778648532603425	0.18872263711392814	4.942338356021693	9.891308695905217	0.3273640399714579	0.20901072082440467	0.2444597287741925	0.21916551042994395	0.35618152196572683	0.18300810645984197	0.1617780540845886	0.29903231748984427	0.23117247135393346	1.8761801350564806	0.5235054997172359	1.952989000565522	0.0027628237022275857	-8285.590133235695	-12783.209508899841	-7576.755669693819
25600000	-28674.44126663213	-7572.064339669958	-21102.37692696217	14.990909332046312	0.18554634026913103	4.901647668965138	9.569600552204346	0.34260653845849187	0.2007770005337265	0.21867652090472844	0.23793994010305206	0.36083279715446614	0.20599588807788274	0.14432556721875892	0.28884574754889414	0.18574413189859454	1.65763208493897	0.517196888943997	1.965606222112	0.0029002328719985376	-8322.476783626616	-12779.900143335553	-7561.361463379916
26000000	-29053.492466100655	-8011.27347583151	-21042.218990269146	15.058887691043358	0.08751958481076509	5.412271118965298	10.35351429920052	0.36698771868664243	0.19957725183367786	0.2320308583298539	0.20140417114982478	0.3660055737993881	0.187069562983594	0.13994756169421563	0.30697730152280445	0.18554553200274765	1.7536648746777594	0.5807183549593746	1.8385632900812479	0.002899735347784072	-8271.749142015147	-12770.469848253997	-8000.839767008857
