state	posterior	prior	likelihood	treeModel.rootHeight	skyride.precision	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	skyride
4400000	-53444.142132539986	-11511.026461969741	-41933.115670570245	13.944941013399818	0.11080410949900601	5.508146671772994	9.165666109150948	0.3913572612373606	0.18681157910732027	0.19661980574748972	0.2252113539078272	0.35440578478617957	0.22808479489533517	0.1639943571699368	0.2535150631485489	0.32879382287044107	1.9927448018397704	0.70105776997803	1.5978844600439368	0.005452685851066726	-18760.197053633103	-23172.918616937142	-11497.660323818705
4600000	-53810.74774839835	-11846.751557942254	-41963.9961904561	13.897174494369692	0.07638052712895829	5.469894167794299	8.936522012692906	0.3960137796064527	0.18697842719917518	0.1970759568250838	0.21993183636928598	0.3520734963307378	0.2208483119504795	0.1828689716302078	0.24420922008857524	0.32480729299258015	1.818873364918988	0.7176403622763969	1.5647192754472026	0.005512552718758893	-18761.442606316014	-23202.553584140085	-11834.12790012607
4800000	-53611.180577955565	-11746.606736566007	-41864.57384138956	13.92311613730327	0.08299367728741885	5.54176840217627	8.4685579056397	0.3941593344758675	0.188375904305849	0.19917851792400695	0.21828624329427407	0.3551643207797135	0.22154494025142218	0.16785461155086237	0.2554361274180022	0.3186430301779541	2.0698865309698378	0.7587335899103017	1.4825328201793935	0.005812266769651572	-18753.1579831744	-23111.415858215165	-11733.238633013123
5000000	-53777.81409419773	-11890.23156108703	-41887.582533110704	13.962785366703873	0.07394521316850627	5.214882447649368	9.004459053626412	0.3897786393695087	0.18427865067264573	0.19981440903783917	0.22612830092000394	0.3606886185152704	0.2120230583018151	0.17630318793970876	0.25098513524320604	0.34655479015798313	1.9678581376163067	0.7555828848380636	1.4888342303238702	0.005808576753755079	-18744.251318739804	-23143.331214370904	-11877.086872234851
5200000	-53309.30927951489	-11480.989700371603	-41828.31957914329	13.894074214375907	0.11300763006520548	5.105910642352256	8.884375105991866	0.38864726592582705	0.18128960418588216	0.20162487345808644	0.22843825643020163	0.3364563719393515	0.24164860022295806	0.17807131987921568	0.2438237079584748	0.351631367961424	1.8736201733974038	0.7794214896417937	1.44115702071641	0.005845106539816028	-18721.583336377204	-23106.736242766085	-11467.596649351119
5400000	-54240.21355761664	-12359.412114648881	-41880.80144296776	13.960348348837538	0.04626969719185466	5.671103155141127	8.95294492067946	0.3886341159695576	0.20171519422089207	0.19532422593946458	0.21432646387008297	0.33650004574556713	0.22637473492885923	0.17249001671463282	0.26463520261094087	0.3414703451415248	2.0336562603976853	0.7429974092766642	1.5140051814466693	0.005833606391940215	-18763.9626337871	-23116.838809180652	-12346.477374247508
5600000	-54119.41870810785	-12208.009782533287	-41911.408925574564	13.864208430965482	0.05062505542628628	5.754057061756465	9.280009703915681	0.39340262716814545	0.19788844346911885	0.1838192010902517	0.22488972827248138	0.3470813589626388	0.22906701871313265	0.17105363872337817	0.2527979836008505	0.3197576168426356	2.39419822891604	0.738335589943832	1.5233288201123334	0.005677444183287435	-18747.042045084425	-23164.366880490135	-12194.382811274292
5800000	-54172.84442293733	-12302.182013355285	-41870.662409582044	13.815314295609602	0.047250102873088826	5.458769216209024	8.728468312501313	0.40820369259047434	0.18044405018056714	0.18433144467660995	0.22702081255234594	0.3599643061779189	0.21017645319489275	0.17724376343096285	0.25261547719622557	0.3382974165028787	2.1092039094414923	0.7419129389098426	1.5161741221803122	0.005646809699950982	-18798.090435388316	-23072.571974193732	-12289.355659442106
6000000	-53982.312396472815	-12077.955275805072	-41904.357120667744	13.937390186290056	0.05603036549220005	5.684691999435364	8.91914640571669	0.3952596423197061	0.1806721283487946	0.19294686577042813	0.23112136356106855	0.34781154392110974	0.215497626696428	0.1839863837209198	0.25270444566154254	0.3282297361225674	2.219556090867366	0.7310640511708837	1.5378718976582295	0.005697697287878608	-18759.38577887878	-23144.97134178897	-12064.648598856365
6200000	-53770.42431152195	-11850.012892041459	-41920.41141948049	13.937791228913195	0.07741497962799859	5.628176866296211	8.665726541281828	0.3791778264352754	0.18505576219871564	0.19722605656197378	0.23854035480403254	0.34168437435702875	0.22176252833570978	0.18869120181435572	0.2478618954929056	0.34336549106447073	2.02755406646397	0.716295313376758	1.5674093732464809	0.005823284394554133	-18768.95525705934	-23151.456162421153	-11836.621574353065
6400000	-54096.47761309009	-12207.271965141637	-41889.20564794845	13.881188190198769	0.046657366383638516	5.439183869536758	8.87707464718849	0.39901734739027045	0.18371919838070475	0.20483848056157794	0.2124249736674444	0.37349497439170476	0.1999664358976253	0.16598548362904925	0.2605531060816207	0.3255677771634885	2.072777890427456	0.7598427059628813	1.4803145880742343	0.0058223532352789445	-18732.54626620177	-23156.659381746682	-12194.414897588758
6600000	-53802.413384067106	-11891.846333183998	-41910.56705088311	13.963155249263805	0.06773190660227048	5.5637851947103165	9.442048936189494	0.3851168916965088	0.18351143161518726	0.20029957821160563	0.23107209847669585	0.3647139968464927	0.20711567378823398	0.17515775897933267	0.2530125703859405	0.3102786158000921	2.100521085190083	0.7112309008008649	1.577538198398267	0.005762579783202911	-18764.517961598587	-23146.049089284523	-11878.506434063176
6800000	-54001.95797908807	-12097.303430391297	-41904.654548696766	13.906346861778724	0.054894555572111675	5.569245892188524	8.943397249412211	0.3904502094282694	0.17327878989598192	0.20341198498806337	0.23285901568768294	0.3439060509795037	0.22331918379972085	0.17763664294705495	0.25513812227372035	0.3345654327730161	2.2367788868689926	0.7465800374938546	1.5068399250122886	0.006121661456344699	-18780.428358922996	-23124.226189773766	-12083.674920880332
7000000	-53880.48441537733	-12013.896855785506	-41866.587559591826	14.026460133800509	0.06084835562415142	5.54958189463096	9.180253923463146	0.3881562798257487	0.1909480497573878	0.20310477317778602	0.21779089723907513	0.3546899689383128	0.21878237259284392	0.17680483840431244	0.24972282006453086	0.3250814133141288	2.0436501354433623	0.7784446030979624	1.4431107938040735	0.005729442182100041	-18748.327945291083	-23118.259614300743	-12000.806969794357
7200000	-54111.86602649463	-12249.023324877831	-41862.8427016168	14.018242915741437	0.05015925821450825	5.271199918391315	8.675207134882495	0.40945322809180146	0.1840424060522692	0.19107260912657076	0.21543175672935624	0.3488523518174425	0.22627181770303748	0.1743142409365201	0.250561589543	0.33685765394413275	2.55048872193287	0.7632928510582614	1.4734142978834746	0.005897267135900581	-18721.52226981479	-23141.320431802003	-12235.07035804374
7400000	-53780.346341024735	-11950.489749395714	-41829.856591629024	14.02125681186024	0.07074267932155315	5.330541562278377	8.562267963387312	0.36812499713484564	0.1962474985093716	0.20485913738214415	0.23076836697363629	0.35365801384337237	0.22027007228237172	0.1752222097076421	0.250849704166614	0.33943594304277636	1.7950607859451806	0.7677885772518221	1.464422845496353	0.0059688195569889795	-18734.410571357486	-23095.44602027154	-11937.67045553905
7600000	-53726.70770116447	-11856.375016026908	-41870.33268513756	13.985778508323179	0.07609771320790319	6.010100049988165	7.9798043858692465	0.3855851173375527	0.18950265780235914	0.20389311588627665	0.2210191089738094	0.3491786151209373	0.22622259913690598	0.17460513249228718	0.2499936532498697	0.3345125373406468	2.1818776163982485	0.7275367077081446	1.5449265845837072	0.005871868870590169	-18735.272541110633	-23135.060144026924	-11842.75935824628
7800000	-54123.06567739913	-12216.484416402027	-41906.5812609971	13.95816304878252	0.05376718498210712	5.092411146266322	8.945437238127422	0.3881038703190448	0.19151682868780578	0.19484683256496788	0.22553246842817953	0.3548064537560798	0.2167693113764712	0.1824426150066045	0.24598161986084457	0.3321348306987368	2.002867132666691	0.726609745401541	1.5467805091969145	0.005799580868668948	-18753.864716452124	-23152.71654454498	-12203.70493838218
8000000	-53789.51430131522	-11894.034711887542	-41895.479589427676	13.929984900512675	0.06654182762910782	5.671569019095126	9.559079258466943	0.3784630442386656	0.19361870489073169	0.19312479062634852	0.23479346024425213	0.3501787323878106	0.2137512597326773	0.17704834538855524	0.259021662490957	0.318628916469389	2.3696507285533066	0.7392428240430409	1.5215143519139147	0.005680614189487671	-18740.067758427966	-23155.411830999714	-11880.189165785334
8200000	-53695.92456798674	-11808.238727546404	-41887.68584044033	13.975503093063557	0.072343433157803	5.038876922459102	9.18868459504607	0.3821902308248265	0.1798115494334054	0.2025229689849162	0.23547525075684989	0.33724789662904125	0.23023550605926624	0.17558290711681768	0.25693369019487483	0.31772400623062425	1.9945610996298546	0.6972353877777103	1.6055292244445762	0.005856386276908768	-18718.663302659537	-23169.0225377808	-11795.165711000962
8400000	-53937.735318327956	-12040.680409833156	-41897.0549084948	13.935538442525683	0.05906286840410006	5.3759741124272695	9.307049831898553	0.3888766983013579	0.19527735664740084	0.19579419030076453	0.22005175475047473	0.35194659238852044	0.21844878783090765	0.1835783929413576	0.24602622683921457	0.3271613410853255	2.097486298344244	0.725060363868941	1.5498792722621149	0.005674568018319277	-18712.304545765775	-23184.750362729024	-12027.604262155775
8600000	-53737.32681349053	-11808.545075149008	-41928.781738341524	13.948941551361324	0.07696755770049832	5.410351918511854	8.803879280931815	0.3719520573213301	0.1941942825653266	0.19629347229672509	0.23756018781661598	0.35539845779721735	0.21182870213527433	0.18051961554673115	0.2522532245207774	0.3483796332933452	2.188667551566137	0.7493373544173775	1.501325291165242	0.006112368734137428	-18739.2419383593	-23189.53979998222	-11794.72362581626
8800000	-53778.8103211785	-11843.936499727113	-41934.87382145139	14.006251439025325	0.06320252396955436	5.420373561359522	9.319854643422692	0.3869921355277356	0.1918081158850661	0.1927037841341713	0.22849596445302464	0.34893125159222055	0.22403201538855003	0.17657222380771948	0.2504645092115102	0.31545412616632124	2.0241734430956515	0.7458442318501242	1.5083115362997486	0.006242973633677951	-18754.342786948746	-23180.53103450264	-11830.569468233356
9000000	-54193.93496559569	-12264.376589624606	-41929.558375971086	14.018625318714337	0.04581313631715113	5.634463808281699	8.923806008050448	0.4008893098406524	0.17782318670681233	0.1865881538679258	0.2346993495846071	0.35067652809977906	0.20863625166170643	0.17782687267557284	0.262860347562942	0.3422148731860191	2.1787352597633873	0.709548241292695	1.5809035174146069	0.0059046183122997	-18724.463453678258	-23205.09492229283	-12251.224385551668
9200000	-54123.665028941265	-12182.813962141618	-41940.851066799645	13.939189056172818	0.043248694985031644	5.19103326589297	8.27741574405428	0.3849033239608693	0.18941679904241032	0.20866355954239688	0.21701631745432134	0.3445610835113464	0.21271744857049774	0.1847976713056506	0.25792379661250575	0.3319081840209135	1.9031573567164701	0.7501931848191925	1.4996136303616119	0.005843016293897124	-18713.235718633576	-23227.61534816607	-12170.638986458316
9400000	-54300.804342989126	-12345.280071325393	-41955.52427166373	13.832974416278573	0.04241330907881089	5.791285521384849	8.54830855649945	0.38971049681482806	0.1804058499304243	0.1938634218326704	0.23602023142207493	0.34110646575987214	0.22342381370914943	0.18435175235223378	0.25111796817874527	0.32086291155914565	1.9433180953318787	0.7206712111380973	1.558657577723802	0.005767920156685552	-18776.333613834177	-23179.19065782955	-12332.805641102483
9600000	-53995.655646474916	-11990.514292750902	-42005.141353724015	13.942039104745522	0.05835145747743309	5.161256978809685	9.330970875711934	0.3852046989114031	0.17278364938916804	0.20397618286239477	0.23803546883703183	0.34976991369152477	0.21158131588093515	0.17927426418676293	0.25937450624077785	0.3317731322844236	2.173032264176065	0.6871221056295921	1.6257557887408127	0.005841533595336818	-18778.871849875235	-23226.269503848776	-11977.235980056055
9800000	-54087.60706392463	-12157.108641933737	-41930.498421990895	13.891295557851905	0.04730248169898893	5.668752525051711	9.338547023601363	0.3943371914915572	0.18528693839508234	0.18949222921921563	0.23088364089414254	0.3469450645011342	0.23356370444961158	0.18306072091669523	0.23643051013255958	0.32862780644543843	1.833204424416719	0.7801165027202046	1.4397669945595877	0.0060108660373535865	-18744.080947080893	-23186.417474910006	-12144.43260124141
10000000	-54307.18273200558	-12413.08539272212	-41894.097339283464	13.804043995855821	0.04009567307234159	5.691926845781925	8.792207071007324	0.3852535140451353	0.19016615149778027	0.20527307566909134	0.2193072587879908	0.36045899678613025	0.2305563607794942	0.16693123269805063	0.24205340973632555	0.34247287666724274	2.3232487501430454	0.7548212497997321	1.4903575004005327	0.0060032877179735196	-18708.63199706604	-23185.465342217423	-12399.616494650738
10200000	-54597.89767449935	-12751.838601123593	-41846.059073375756	13.794516845359178	0.028519513526723373	5.405770953843309	9.420558135499498	0.3690093115733999	0.1856228969427669	0.22261861896972543	0.22274917251410556	0.3646607325936658	0.20925055395815204	0.17165797498311136	0.25443073846507136	0.3206726734253183	1.8153846378919754	0.7867956701048376	1.4264086597903212	0.005808121325402328	-18706.106301370688	-23139.95277200507	-12739.89274054181
10400000	-54169.223700996	-12233.971675358984	-41935.25202563702	13.836354862922775	0.0495142449470939	5.428743138578726	8.914451868318945	0.37987373233063565	0.17516899302414063	0.22051736827071844	0.22443990637450306	0.36264419266724857	0.20933775905940719	0.17268347470964138	0.2553345735637035	0.3490469210141617	2.272987845109218	0.7605812984460305	1.4788374031079363	0.005977361346875742	-18773.20133329222	-23162.050692344794	-12220.468845450272
10600000	-54028.35728909834	-12121.043539378814	-41907.31374971953	13.832707236157905	0.053739025259100785	6.023096392741367	8.4039974695234	0.40290930220148385	0.18025162551505816	0.19861051601529317	0.21822855626816243	0.3656414630808123	0.20245483942466289	0.17310543102479592	0.2587982664697295	0.3336918379602114	2.3371570346776203	0.7054215505821132	1.5891568988357714	0.005725008782177614	-18731.999117594296	-23175.31463212523	-12107.525224383426
10800000	-54121.87715470948	-12247.526912670965	-41874.35024203852	14.046230603942838	0.05156543501546378	5.2972566696591175	8.992054904646862	0.385135418769566	0.19119516176230006	0.20337864675300407	0.22029077271512765	0.36588308762872723	0.23311981337202053	0.1581000540878263	0.24289704491142666	0.35781417047294944	1.7915335715776308	0.7574617390515492	1.4850765218968998	0.005813693484965352	-18758.964820483965	-23115.38542155455	-12235.034537450929
11000000	-54020.8190344884	-12138.822730687114	-41881.99630380129	14.070622090242889	0.05229777306118313	5.325083822762288	8.16473825035267	0.39479229155144	0.16888845279869893	0.2078768640143506	0.22844239163550797	0.34415296417461394	0.21860039147286875	0.18126268741762996	0.25598395693488823	0.3354669986181699	2.218145087854694	0.7465755707487806	1.5068488585024378	0.006083966749056245	-18741.741973194527	-23140.25433060676	-12125.52194324854
11200000	-54019.28321388459	-12055.791767500297	-41963.491446384294	13.83829976684368	0.06041815251908719	5.473204728176691	8.939987951047875	0.3999815613740364	0.18732188177620046	0.1885016745691777	0.22419488228058287	0.33585410659815096	0.229054047382501	0.1772155076584434	0.25787633836090545	0.38476351962084754	2.0687068775706843	0.7806221656157214	1.4387556687685563	0.005983427384647113	-18800.035279122665	-23163.45616726163	-12042.429284776677
11400000	-53961.55007882946	-12009.759876992905	-41951.79020183656	13.862981639509156	0.06288041517144918	5.629969407962722	8.971302802795165	0.4092532467868658	0.18589344381522743	0.19231445795709237	0.212538851440812	0.3392288031570118	0.23234821428501642	0.17211532611846803	0.2563076564395045	0.3294572950722928	1.6629486832333396	0.7514206582422978	1.4971586835154036	0.0057781072995345085	-18756.147981235743	-23195.642220600814	-11997.40140895182
11600000	-53980.601587041994	-11999.884845707888	-41980.71674133411	13.899562413009322	0.06228380461531259	5.473955923193462	8.619977010272436	0.38510321412476983	0.18591871924585882	0.2023433276753822	0.22663473895398675	0.329713645998475	0.23188396078300988	0.18500843065127975	0.2533939625672361	0.31477150311705604	2.1439068429090207	0.7344441711456734	1.5311116577086528	0.006085601171041085	-18770.075520655384	-23210.641220678728	-11986.465667243683
11800000	-53804.675297395195	-11762.616459902276	-42042.05883749292	13.879126855333869	0.07938612698096194	5.5419908348396145	8.501927216707331	0.3957473975214145	0.18774154777812924	0.19686148299056846	0.21964957170988536	0.3485762545603589	0.20276034036588658	0.18541871086595552	0.26324469420779967	0.3212275426633412	2.1737698054387984	0.7391800593690133	1.5216398812619734	0.005944640046820094	-18854.441896628647	-23187.61694086427	-11748.981624679163
12000000	-54201.45276856984	-12255.708768593657	-41945.743999976185	13.91190370553664	0.04692132862475887	5.423505814503687	8.175288259490403	0.39126484437763287	0.18692808122717006	0.19985204307948082	0.2219550313157138	0.35832957395260745	0.21570432075596851	0.1830270559105177	0.24293904938090705	0.33944375381418285	1.8320366798171648	0.7356308338763083	1.5287383322473838	0.005697377015052006	-18781.889406785078	-23163.85459319111	-12243.559134293802
12200000	-53783.44720074894	-11772.395394380683	-42011.051806368254	13.925300418445094	0.06740092729221166	5.924468472279088	8.954718838929445	0.37845300041379853	0.1959517279157852	0.19814207830596753	0.2274531933644464	0.34040341473510294	0.22918102823942837	0.1677017173510225	0.26271383967444695	0.3098176284899632	2.0676924363855336	0.757113419491678	1.485773161016645	0.00605149457082691	-18799.236868956086	-23211.81493741217	-11758.988758077168
12400000	-53733.810024889826	-11784.124743418946	-41949.68528147088	13.912400036955734	0.07218744898500841	5.967521014895237	8.850955005478287	0.39539047083005535	0.17996255175392942	0.19789445921663273	0.22675251819938022	0.34697259631500676	0.21673574703926374	0.17642443471618188	0.2598672219295484	0.3460190573329591	1.9374271077503853	0.7572882289667685	1.4854235420664639	0.00592581894854198	-18778.068579550363	-23171.61670192052	-11770.90429457212
12600000	-54204.274156686755	-12266.027660222879	-41938.24649646388	13.949927942509316	0.04465040051251962	5.195942605376794	9.174112993863202	0.37980889138070933	0.18299114067560351	0.2045879926555932	0.23261197528809188	0.3460292287670014	0.21282020636639798	0.17964409057022723	0.26150647429637414	0.3441144710617546	2.0369941744613413	0.7622917258762094	1.4754165482475812	0.005717196052673302	-18758.846800136016	-23179.39969632786	-12253.370254755928
12800000	-53796.724624448645	-11886.51790199878	-41910.20672244986	13.868665264959835	0.07046612592054179	5.484221985583553	9.742755062016151	0.39546572977559996	0.1834726733407262	0.20085671939362498	0.22020487749004675	0.34383062997642183	0.22651226469369526	0.1790983459815815	0.25055875934830235	0.3293897867317055	1.8775071203608897	0.7569400923159928	1.486119815368014	0.005882621548733059	-18765.98627472541	-23144.22044772445	-11873.426923088093
13000000	-53631.34713895286	-11692.834587045525	-41938.51255190733	13.944647008261377	0.08237045930930519	5.486828287331075	8.968748749158662	0.3898241877874759	0.17716456882719314	0.19449017719509945	0.23852106619022934	0.35578860753291947	0.2065882050883358	0.1830782859637971	0.2545449014149487	0.314444493541471	1.7229923167458794	0.758066113070163	1.483867773859673	0.0055576635032506885	-18765.680806703906	-23172.83174520343	-11680.308305974475
