# BEAST v1.8.0, r5971
# Generated Thu Nov 28 06:09:36 GMT 2013 [seed=1385618972833]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood
100000000	-37563.343114582756	-8216.931257059687	-29346.41185752307	16.642849273567634	21.344261980842308	5.587840601011394	12.427077510378961	0.31151048047037005	0.20106607345809702	0.24547561846557836	0.24194782760595795	0.40264449649322087	0.17143521376073667	0.12369923434258376	0.3022210554034608	0.5301384506756822	1.9397230986486138	0.0026945559368346497	-11724.151253664575	-17622.260603858496
100500000	-37401.475787217234	-8084.959523998026	-29316.516263219208	18.030792328121695	20.70342958937928	5.242356696184398	13.085805347766948	0.3197973219329418	0.2008929928227617	0.2214791033759499	0.25783058186834973	0.39522344315154395	0.16580858490345082	0.12944388243120342	0.3095240895138036	0.5004727656129668	1.9990544687740481	0.0027179801419172744	-11754.201428470222	-17562.314834748988
101000000	-37411.20085827458	-8128.922533007742	-29282.278325266834	17.300997489086182	21.282335072411747	6.04787720723796	13.50784093683488	0.32905518531430955	0.1758092945268957	0.25335438833829643	0.24178113182050148	0.3905703641925401	0.17762986197943126	0.12673452015566794	0.3050652536723627	0.4823028446610168	2.0353943106779444	0.002792736999781992	-11712.125386426524	-17570.15293884031
101500000	-37468.380235816876	-8096.652641249775	-29371.7275945671	16.297653262894993	20.47160646282731	5.522147889003884	12.606838821937545	0.3267268275607058	0.1954677022136079	0.2267138644210013	0.25109160580468826	0.4112246091279696	0.17259620964560068	0.13186802534205483	0.28431115588437683	0.5000076204729585	1.9999847590540585	0.002818122865708667	-11745.032849367268	-17626.69474519983
102000000	-37407.9642771583	-8077.199029529289	-29330.765247629013	15.926846530631519	20.239858173407466	6.6298070289168125	14.314884410013507	0.33048303399471884	0.18738068488970522	0.2439035847037097	0.23823269641186923	0.4136192044855234	0.16400688017762305	0.1271523068875536	0.2952216084493018	0.5084668012880228	1.9830663974239315	0.0028569854398036057	-11721.127748537587	-17609.637499091426
102500000	-37458.521905890986	-8094.062607850387	-29364.4592980406	15.810001027429	19.608622319907944	5.2915697439022145	11.032783918269747	0.31412140727020654	0.19462457152307566	0.24594278456918645	0.24531123663753426	0.40392382119679016	0.1595306194490814	0.1284873834360263	0.30805817591810397	0.5295571850070316	1.940885629985918	0.002758765094387461	-11733.607674701501	-17630.8516233391
103000000	-37420.105069217185	-8132.029905818912	-29288.075163398273	16.06566197690319	20.622229281188314	6.942310753366942	12.257848184611277	0.30987685367705253	0.19538874407001067	0.24771854263227638	0.24701585962066355	0.39631509067938864	0.17565039601970373	0.12420956969393232	0.3038249436069771	0.5042280195002306	1.9915439609995196	0.0028131042483157146	-11770.674456716302	-17517.40070668197
103500000	-37385.37244344542	-8052.985043992162	-29332.387399453255	15.764702149921442	20.126630074427457	5.5231386260101525	11.638489023624784	0.3187904422411853	0.19120389360503648	0.2467121704199041	0.2432934937338774	0.3828151739831519	0.18106177634770484	0.13116427944602116	0.30495877022312406	0.5114202188599198	1.9771595622801377	0.002910031137040324	-11730.717725595297	-17601.669673857956
104000000	-37412.717856949144	-8105.885870085402	-29306.831986863745	16.491551408417447	20.11586940324117	6.093206082012573	12.010567543782	0.3188225076974506	0.20065662682484042	0.23668648952432664	0.24383437595338553	0.3926122058256765	0.1603950873666483	0.12938091957206352	0.31761178723561395	0.5226034507639044	1.9547930984721704	0.00275257858190321	-11732.250481714978	-17574.581505148766
104500000	-37384.69226729091	-8067.20905262355	-29317.483214667365	15.812039704158076	20.711216121220207	5.3118302500598915	15.206522481878025	0.3302535337943556	0.1778706268455938	0.2500861804559655	0.24178965890408838	0.4067292027392478	0.1575699993844899	0.1349875729765913	0.30071322489967367	0.5131610933959222	1.9736778132081347	0.0028547504184945715	-11740.552166220763	-17576.931048446604
105000000	-37475.34299398982	-8141.751778165951	-29333.591215823868	16.87914393943957	20.408638399918342	6.198769303615472	11.736920204623146	0.32228330205713096	0.19279342031686553	0.23738482997219862	0.2475384476538079	0.3977469973944988	0.1788355797532172	0.1298752401619896	0.29354218269029725	0.508216656081002	1.9835666878379743	0.0027914452081417855	-11734.918687538902	-17598.672528284966
105500000	-37511.62056568877	-8140.492572344637	-29371.12799334413	16.070355348601154	21.3524112835963	4.831498916824745	12.656461926127015	0.30408405168603714	0.1968412267123634	0.2512210760733708	0.24785364552823144	0.4167788195903624	0.17160358481740157	0.12594832132513786	0.28566927426710126	0.523218432082196	1.9535631358355847	0.0027642378217499234	-11781.673294993492	-17589.454698350637
106000000	-37500.699577631705	-8174.5882738286955	-29326.11130380301	15.954160785844286	20.957430699259966	6.483752868172775	11.205239340076696	0.3133675826565543	0.20137597056908804	0.24953008729512352	0.235726359479237	0.3915687003720816	0.1702791839976971	0.11917670001853804	0.3189754156116865	0.5177038690028402	1.9645922619942957	0.002741982502844912	-11705.376284765895	-17620.735019037114
106500000	-37468.53094949303	-8114.8857236253325	-29353.6452258677	16.00756644831988	20.396926363592204	5.600638976717615	12.52237823925488	0.3244028042543679	0.17335020346632296	0.25924325603868487	0.24300373624062716	0.40583700201683176	0.17520902848439154	0.1257758059564537	0.2931781635423259	0.49431153545656087	2.011376929086854	0.0028461344452566685	-11764.310714632358	-17589.334511235345
107000000	-37374.99863950839	-8013.270698573316	-29361.727940935074	15.651829661025397	19.4031933585938	5.7535108448323395	12.17015654785725	0.33986168571080766	0.18481971902571454	0.23654516885936241	0.23877342640411803	0.40655462235675693	0.16927851349334275	0.12943347475392097	0.29473338939598215	0.5194344018908968	1.961131196218186	0.0028082268472188546	-11750.800991842449	-17610.926949092624
107500000	-37528.0664277311	-8226.132178588368	-29301.93424914273	16.28027033518694	21.562242018604817	5.671979402225703	11.37504720137876	0.3305046942255294	0.19681421121235765	0.23504663896710123	0.23763445559501445	0.39996883083389523	0.1738225458657048	0.12546578088193752	0.30074284241846516	0.5077043498859689	1.9845913002280395	0.002746879845004115	-11761.746295910087	-17540.187953232646
108000000	-37573.67939224836	-8223.390023695085	-29350.289368553276	16.04339365960806	22.5247808291485	5.972483995322508	10.414150297030316	0.31035571530245837	0.1985913988430272	0.25162757340336545	0.23942531245115162	0.3891670849263499	0.1636151181538044	0.13585121615253007	0.3113665807673185	0.5357946183206366	1.9284107633587018	0.00270716373048005	-11774.79840696886	-17575.49096158442
108500000	-37539.823537947224	-8203.703176477788	-29336.12036146944	16.938010362174644	20.93451162172258	5.200257247362852	11.529524929014963	0.32301383376794196	0.19299573508931003	0.25614601125647113	0.22784441988627943	0.38787599185398847	0.17043971160038868	0.1240686525652962	0.3176156439803294	0.5050787219361907	1.9898425561275936	0.0028357544224959165	-11775.752933267746	-17560.36742820169
109000000	-37533.487600642045	-8258.820505203637	-29274.667095438406	15.572170802265992	22.12743988298973	5.104097903030337	12.832202170300544	0.3362916701731786	0.18095916778320595	0.2502150925427464	0.23253406950087152	0.40439842326535763	0.1644894716655984	0.12480730250147458	0.30630480256757214	0.5173334696855507	1.9653330606288666	0.002716486934743864	-11752.930500009265	-17521.73659542914
109500000	-37419.57212886441	-8139.388718192377	-29280.183410672034	17.075022025082855	20.28700465312743	5.896824085876561	11.964997170396785	0.317466816821937	0.19001539912051846	0.24454826392389672	0.24796952013365015	0.38099346822849256	0.17772253812812508	0.1350388375285651	0.30624515611481995	0.5228385262980555	1.9543229474038635	0.0028802401054448877	-11738.789678734549	-17541.393731937485
110000000	-37270.24852114078	-7988.21427775414	-29282.034243386635	15.906654918471846	19.582028683386827	5.508572601763689	11.951352503737342	0.30453324452772906	0.19641679312166527	0.26258807709805343	0.2364618852525544	0.4027547695028113	0.16925551771835393	0.1321832876370201	0.2958064251418173	0.5123557261113563	1.975288547777265	0.002879397987720045	-11731.516706384893	-17550.517537001742
110500000	-37386.24941600812	-8104.45051923311	-29281.798896775006	17.28799510945094	21.207761105975695	6.001202161693728	12.165862432930533	0.3217865605147379	0.18724722480413283	0.24078018714781899	0.2501860275333126	0.38944898723734434	0.18223252520640673	0.12814472246119715	0.3001737650950543	0.49985025894282836	2.0002994821143183	0.002834694912952296	-11724.492904581895	-17557.305992193113
111000000	-37425.3596128986	-8071.435027642548	-29353.924585256053	16.376489418233046	20.317750678422627	5.873392890551504	12.228357098096257	0.32567700616288175	0.1805441512613497	0.2523756864707779	0.2414031561049928	0.4216727954015844	0.1652550374695636	0.12558185078059675	0.2874903163482575	0.516278969186458	1.967442061627061	0.0027614841828099575	-11762.675907550802	-17591.24867770525
111500000	-37476.717504025655	-8173.448560921053	-29303.268943104606	16.35842425542719	21.39537270875211	5.671636521518054	11.155754374338041	0.31664960451598945	0.18899422967169707	0.25195074701784553	0.24240541879447003	0.40582213872390305	0.17291003182984854	0.12371278149394752	0.29755504795230314	0.5174085131374091	1.965182973725153	0.00273545576081027	-11722.265397808627	-17581.00354529598
112000000	-37506.152962571054	-8205.546066960469	-29300.60689561059	15.649120786265769	21.07315783480846	6.051776221504977	12.523323515335909	0.3114803590570895	0.1929932522492729	0.251869228482466	0.2436571602111737	0.39874431873345123	0.16200220077893984	0.13070306371408846	0.3085504167735227	0.5238587457240671	1.9522825085518387	0.0027636553248249814	-11721.66939816835	-17578.93749744224
112500000	-37427.991789851345	-8103.0645163215295	-29324.927273529815	16.78218742176915	20.42415539873312	6.1671201968737455	11.573953938881525	0.33553558073020784	0.18125539824474082	0.24411339869035215	0.23909562233470116	0.395531714204971	0.1809174939084723	0.13272719230555158	0.29082359958100734	0.5072688105502459	1.9854623788994776	0.0028486044096585326	-11755.59498112833	-17569.332292401483
113000000	-37337.308643598735	-8037.635087256185	-29299.67355634255	16.019396471348763	20.064362990635694	5.386703728201218	12.681436825972138	0.31460508474697785	0.18156480605981629	0.25374709836363823	0.25008301082956985	0.3970615253491034	0.17097954782461683	0.13001337178861244	0.30194555503767	0.5208856734513282	1.9582286530973083	0.0028098857481101314	-11728.74097840078	-17570.93257794177
113500000	-37418.94062981929	-8168.410786764138	-29250.529843055152	16.521650654482034	20.68006219459196	6.198718130888337	11.549868693811064	0.3308262781913136	0.1957421479359012	0.23665637770089867	0.23677519617188844	0.39945183785951865	0.1763311598108127	0.1271418067322277	0.2970751955974435	0.5173344093797425	1.9653311812404821	0.0027668125425012904	-11738.228970900236	-17512.300872154916
114000000	-37485.517502990326	-8192.470452345251	-29293.047050645073	17.504160260256274	22.499760620705057	5.026514949526202	11.5333117028693	0.3095771312950594	0.1934785667120966	0.26146676828150356	0.23547753371134225	0.39983972783723987	0.17680843709805716	0.13060392198931095	0.2927479130753947	0.5219694049312645	1.9560611901374416	0.002780308057394034	-11727.111843441437	-17565.935207203634
114500000	-37501.233056027086	-8151.511073589595	-29349.72198243749	17.354736751120253	21.471397801466576	5.577901400333906	11.743146742888579	0.3252447867392641	0.17174525962128054	0.24502771084351144	0.25798224279594584	0.3757780338952242	0.1703865393796421	0.13771315706148968	0.3161222696636467	0.5187730624769531	1.9624538750460658	0.0028423852137054763	-11764.668035100862	-17585.05394733663
115000000	-37363.13681723549	-8107.302812328117	-29255.834004907374	16.31201768269521	21.079548931818138	5.593744747691346	11.621377561518923	0.3188736856159602	0.19657742871471018	0.2465810180530211	0.2379678676163101	0.38984015845856224	0.17021903867414515	0.12481401398181717	0.31512678888547824	0.5099570335246391	1.9800859329506977	0.0027513301724979475	-11767.992791961495	-17487.84121294588
115500000	-37441.384299290694	-8139.827355118697	-29301.556944172	15.859848569171113	21.400583854764648	5.7061223930241685	11.987573721413188	0.31797934135049416	0.18988068481970108	0.2423888922574157	0.24975108157239057	0.3713470446635706	0.17527495302854956	0.1395542684944222	0.31382373381346046	0.4906673856974639	2.018665228605047	0.002802310664779268	-11728.691759662399	-17572.865184509603
116000000	-37530.78042112987	-8150.971538966819	-29379.80888216305	15.390317078343555	21.531380459571455	5.17447565500097	11.834629798585743	0.312465517172354	0.1910839904970178	0.2530357664257043	0.2434147259049253	0.38659281972997717	0.17287408941283597	0.13182174677178118	0.30871134408540885	0.5200906786236703	1.9598186427526363	0.0028318252369591984	-11794.807435386885	-17585.00144677617
