# BEAST v1.8.1 Prerelease r6376, r6376
# Generated Fri Aug 15 14:40:37 PDT 2014 [seed=1408138834951]
state	posterior	prior	likelihood	geoSiteModel.mu	nonZeroRateCount	geoRates1	geoRates2	geoRates3	geoRates4	geoRates5	geoRates6	geoRates7	geoRates8	geoRates9	geoRates10	geoRates11	geoRates12	geoRates13	geoRates14	geoRates15	geoRates16	geoRates17	geoRates18	geoRates19	geoRates20	geoRates21	geoRates22	geoRates23	geoRates24	geoRates25	geoRates26	geoRates27	geoRates28	geoRates29	geoRates30	geoRates31	geoRates32	geoRates33	geoRates34	geoRates35	geoRates36	geoRates37	geoRates38	geoRates39	geoRates40	geoRates41	geoRates42	geoRates43	geoRates44	geoRates45	geoRates46	geoRates47	geoRates48	geoRates49	geoRates50	geoRates51	geoRates52	geoRates53	geoRates54	geoRates55	geoRates56	geoRates57	geoRates58	geoRates59	geoRates60	geoRates61	geoRates62	geoRates63	geoRates64	geoRates65	geoRates66	geoRates67	geoRates68	geoRates69	geoRates70	geoRates71	geoRates72	geoIndicators1	geoIndicators2	geoIndicators3	geoIndicators4	geoIndicators5	geoIndicators6	geoIndicators7	geoIndicators8	geoIndicators9	geoIndicators10	geoIndicators11	geoIndicators12	geoIndicators13	geoIndicators14	geoIndicators15	geoIndicators16	geoIndicators17	geoIndicators18	geoIndicators19	geoIndicators20	geoIndicators21	geoIndicators22	geoIndicators23	geoIndicators24	geoIndicators25	geoIndicators26	geoIndicators27	geoIndicators28	geoIndicators29	geoIndicators30	geoIndicators31	geoIndicators32	geoIndicators33	geoIndicators34	geoIndicators35	geoIndicators36	geoIndicators37	geoIndicators38	geoIndicators39	geoIndicators40	geoIndicators41	geoIndicators42	geoIndicators43	geoIndicators44	geoIndicators45	geoIndicators46	geoIndicators47	geoIndicators48	geoIndicators49	geoIndicators50	geoIndicators51	geoIndicators52	geoIndicators53	geoIndicators54	geoIndicators55	geoIndicators56	geoIndicators57	geoIndicators58	geoIndicators59	geoIndicators60	geoIndicators61	geoIndicators62	geoIndicators63	geoIndicators64	geoIndicators65	geoIndicators66	geoIndicators67	geoIndicators68	geoIndicators69	geoIndicators70	geoIndicators71	geoIndicators72
0	-3070.8815920065663	-82.45667602649795	-2988.4249159800684	0.1	72.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10000	-2217.649040155638	-128.8210708641417	-2088.827969291496	1.2003672437226995	50.0	1.2928952674901042	1.7636669459429493	0.9976040920668234	1.7724340951477875	0.4534753830660542	2.192170181892855	0.4119854208535616	0.6038260422871784	0.5031163228606153	1.5792863101679098	4.983138145789845	1.6204520382929537	3.573526750004355	0.9800308409538665	2.7100002706097457	0.17565570190397578	0.6529723004333549	0.8922926943309132	0.4728838584912073	2.8529599384077624	0.6019091804753556	2.997404035279503	2.9908984428048995	2.1639320075601165	1.5120291011378284	0.59235094509214	5.339372302374661	3.528495564716501	1.6651401726699833	1.002858321584569	0.8794196426205791	1.7758251309355277	0.40722059547984196	3.6319875135091984	1.9009346727094252	2.8382471691854185	2.7613816285079857	0.3095625820894474	2.3378786188385305	2.0156219792967938	0.6402179414703614	1.7976353916052485	3.089504203920089	0.23529447913609483	0.66524379967991	0.5014765402590277	3.084541990001223	0.36430021135198026	3.4011525889104237	1.4839137426134736	0.17891428776098103	1.0903695419500805	3.9000494405257355	0.3947220286022131	2.0930053177343533	0.7017180767917948	1.0855857430281421	1.2054380545571783	3.038346206159436	1.1383959915967712	1.2753820286731956	0.6567355542567237	3.5508459679898583	0.7529075225508041	0.5214134475440478	1.1554145284432926	2.2784397935087997	2.41959397187328	1.465190224846006	1.966954509121324	0.795765594969139	1.1447897225683565	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
20000	-2227.738639423299	-126.73506107907042	-2101.0035783442286	1.3374426287616303	47.0	2.1234669987717463	0.9232204558576705	0.24054033894876967	2.3916592392172107	0.481235621921611	1.3588084504127895	0.15699729054818576	1.1070361115699188	0.33616307872085155	0.9355466366761576	0.8985662044150742	1.1690410123720185	1.9266951890152626	1.549127281561934	0.753236291387581	0.01352126836003005	0.6132711170537025	0.7305550113905152	4.560991937078151	1.9353281626993184	0.27969490815565085	0.22526004894564042	1.4373132756465994	0.8018277618653086	1.5191372231581923	0.5551984305658735	7.743586841706162	2.088847245633013	1.1360324086244167	0.6230864697722034	1.4603201837678839	3.8070777328887835	2.37043321230476	3.848009063201176	2.310280254502025	0.3405495455506942	3.984923896944995	1.4377737604281737	1.362661996491344	1.2096586357401498	6.6462958338545155	0.6302913158029716	1.8953517065474352	1.2884602288971485	0.9452074323755475	0.24411323301058166	3.8388150596957433	1.087702002048179	3.1722595702945773	1.7388726644320667	0.09205636961992282	1.5433662500953844	2.8663620062849904	0.030948141677084064	1.5453717789704566	0.41200764896892733	1.0110626721185487	3.0902623474057136	0.7113312048163729	0.36934284065061024	0.3397642715268592	0.950717089137646	3.479159575391439	2.2997201632979403	1.905440012565585	0.4342754740245918	1.1391680895200607	3.6841827679913224	2.573246867513914	2.7064897458409938	1.4835597495258759	1.0308344469683952	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
30000	-2231.681743891704	-119.33022845338762	-2112.3515154383167	1.3577044705565458	49.0	1.4393723635691862	0.8711945491056423	0.25492318259162633	1.6095560451910182	0.23415306518433152	2.0701220828511784	1.7706552108115965	1.0867073927499948	2.5946200562218658	0.8260802763309774	2.0674266640197723	1.772735368599886	0.7205432068979538	3.495456543177639	1.0236697356356552	0.09166226224270829	0.24147917787663195	1.7814639954431237	0.4001329600007926	0.3937871072524821	1.1128712978834547	0.254774669164853	1.6518303959897727	3.1469957941948326	1.5515745145477002	0.749962667757978	6.0178774878828065	2.7646719074884727	1.3687048303026104	3.2683088256030555	0.662024814962369	0.5040924834146259	0.46698967866508573	0.8867494726013797	2.5191023644678348	2.1045745881315754	3.7597323614034317	1.792652175176923	1.2265529090563836	1.1635824183252377	1.1620569587669702	1.117407351835123	1.680309646745185	3.4645448595813657	0.2176943041812127	0.6599556864877208	0.3565016347695403	0.36299483150931333	4.352781669313325	0.43679071040528544	0.5133079355140694	1.834178773624924	3.6522802599231823	0.11282845142084158	3.03491498787576	0.08196718408873935	2.882061132089851	0.4361761792174062	2.9316458581905747	0.7128040716737557	0.9466508261294906	0.3005401342261032	4.131562702459305	1.6812022972087912	0.33706174780017334	0.8790044662289292	1.578487418752885	2.187762340776411	0.9069753625507938	4.037908543656974	1.0102380721226325	0.5572438678302587	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
40000	-2213.5527540567246	-115.32739519373035	-2098.225358862994	1.4926083807962203	47.0	1.0309084490013205	1.3567848992805986	0.12534704923376921	0.5118650420919443	0.941220265278834	1.434007019799779	2.646604920974692	0.8677519345524529	0.12878246928425546	0.6228751364850932	1.6070823940131906	0.21727694707333806	0.9072548580960229	1.4137044041849827	0.9250816058383513	1.663023696722489	0.7544374217275068	0.9274197820565124	0.2550617124982905	1.041310518527398	1.3099333047353616	0.7420578902386854	2.217047934105645	0.32059265603426024	1.2085772826888597	0.26209192983639573	8.41799971150681	3.1768768029436605	0.2529510122418825	1.180331235020363	0.8860356266690974	0.7217464326246728	0.4694175937479863	4.376342767841273	5.845743984659861	2.2717681007941004	3.06539369558364	1.4461237957380795	1.8889899013948044	1.7595511702186502	0.7562531511941377	2.370112214178482	0.9445746704458409	1.683902867404061	0.23058396710868478	3.284473388412148	1.1074028202870057	0.22083419057423473	1.250006714188868	0.6726063959018534	0.8700869297298494	0.5256477260457683	1.9738038154339033	0.33762775254725474	0.6845799593811301	0.04456065270451448	1.5458449801101668	1.058354761567652	4.309861097047063	0.4924064193302679	1.4702535041302371	0.14309361491114855	4.540679436378732	1.3570230702740704	0.7284405296455759	0.437137837251529	1.0673258064996087	2.3859650293264645	3.406613792949254	2.85872080692165	1.2914898205980123	1.1222464395442195	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
50000	-2237.2393782259837	-130.99286525011308	-2106.2465129758707	1.4278479290989758	47.0	0.8188046398117523	1.4790648218433422	0.6589626097214398	1.7740381152943787	0.8317237365338465	1.464493676188638	3.473043376863882	0.6625799595574738	1.7778099932829523	1.9858906774702978	3.996650278966187	0.4793315160324032	0.9535410900586865	1.0136214263852892	0.537194844299921	1.203133070188316	0.4853922021911204	1.7367695982702827	1.305412775130907	1.3590344555472802	0.8585181683035743	1.4809649423125562	2.809968537368657	0.6999816784019206	1.7045783870188533	0.2842536375453574	9.00441880699305	3.311953400089991	0.5526322748973309	0.24690899690941484	2.7752081742971337	1.0294554331804422	0.2320439006998128	0.8903471790455229	3.619286144435421	0.7034291227869077	3.1248274899448116	0.8166216335358627	4.895808561499042	0.31741178999221	0.7586634249788179	4.237971682544785	0.8440920387439266	1.3095568730850182	0.6114596887417679	0.5041862501110155	1.863502165180061	0.5515003732795384	3.8172370330578596	0.9331043906603136	1.4121581769623828	1.6392128371090795	2.787397418260153	0.3563415902873579	0.8482343722127768	0.6246627572725126	1.0228938772589664	0.6951701817121293	4.326565032386103	2.982226003354411	2.0399587800035484	0.4702356657412544	4.284458693637986	0.6466113542941964	0.051389305389816835	0.7045144031081189	1.7032427699003287	1.9586429969768098	0.14160294285738062	4.110417151387787	4.476061630451469	2.0317350416043425	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
60000	-2179.081044921344	-125.72217229065419	-2053.35887263069	1.168420265151838	47.0	1.7004236652087876	1.823975047316595	0.7220222567349764	2.642563007374287	1.146081069850162	2.1449941402174955	0.6693466918084975	1.1037697061295424	2.8096256628345855	1.6060692248981427	2.1552304241406453	0.402878686342516	1.825953175002731	1.450993304764829	0.48542850368864154	0.48009617063361093	1.0970950788286393	1.210931433019585	1.2183395804241037	1.2024550019218652	0.22686060118386592	2.318965553193786	0.9764681870270486	3.736556544288821	2.8768638324091262	0.6106506020955842	5.934054532173008	3.570666034970405	0.6868910553894851	0.5925761010872742	0.8075739682121817	2.0844129929172484	0.4515667654954522	3.855567746207256	1.427959187598356	2.2110252806147184	3.434551286057328	2.903463157460134	2.768639700946151	0.6239531232006725	0.5329235616260002	3.2329255399094516	3.2270752239246305	1.2401010456846202	1.4889207147614183	0.1401205980991304	1.6936304441331764	0.29644371543720616	1.605139900934013	1.776542464528506	1.1721681405836664	0.8995038180074899	0.25688097688910966	3.4874279390136884	0.9578444537155149	0.9142392354377357	0.32714558283016076	0.265411847433187	1.7557189549852055	3.6769702683429504	0.35750247743198843	1.0011198892229034	3.5207270932263395	0.44016685711799197	0.3803319571090191	0.5604703519436581	2.534530694834188	1.9516764894641574	1.658722996745218	2.321242264057493	2.7201452762336977	0.6975438726048505	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
70000	-2252.7081623365	-131.33093791621917	-2121.377224420281	1.4475944208977674	47.0	0.9097549122727536	1.8090642239605286	1.0799962030543084	2.8399541531646673	0.6931881097543183	1.302562711695067	1.5362123557390928	0.7616252588432957	0.43641126864635593	0.8074172054324348	1.4057721732261879	2.3103829782955	1.5761054601363547	0.8411114411247288	0.557001752628408	1.1852313285904332	0.9473319704531146	4.202663335978938	3.2609354605288305	3.2203897815412628	0.1947735903451654	1.9050064424168547	0.537694572809386	0.7686542354209361	2.5305696683145835	0.7877919703081967	7.496296452332429	2.8891851503437653	0.6954801613953435	3.8405175801058995	1.421153126122306	0.8394498392726212	1.197987836648547	6.091908361598924	3.018564029781877	0.8620044530415075	2.9469708146134663	0.7194076166354987	2.9345507396664194	1.278853072720261	1.3478565385706849	1.3317510055377186	3.0076979177732497	1.5879571670112136	1.2411059076063393	0.24315506757811164	0.2152765993229009	0.5596781976450544	2.328659142269354	1.3969882089999046	1.971807660537291	1.8604264992401904	0.29792111104463775	1.3449433985595716	1.760309307767849	2.295115609504545	0.9580573249107271	0.5149561948720676	0.2723345137552058	0.1489064813119473	1.0765897012075032	1.8715998538951297	3.683052173771884	0.953725797841287	3.452660165368918	0.881030183661587	3.5961213697801018	2.2517095860777134	0.5954463533538659	2.544714463426737	0.6961857217387073	1.490773176852947	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
80000	-2184.9100828374917	-106.55866275510769	-2078.351420082384	1.2351616680456505	52.0	0.9943497919051149	1.3878752285649405	0.1433688500890936	0.9949763690905161	0.254514502588458	1.9556723237829448	1.4278935424225097	0.8005245619639784	0.7911046331704301	1.677833302726966	0.05203971653597476	0.5848151938306803	0.560617121080015	1.3440144987206737	1.1957017281711497	1.3948874938670344	0.3784736514309782	1.2067035686828507	0.3925330281041991	0.37189826656771197	0.3471473034944353	1.260829092389755	2.4410907259283667	0.9950923150907341	0.8943013150078404	0.535056801516187	8.002571746193212	2.7328743229139185	1.4906586045309196	0.26191727804542764	4.40294499774178	1.008071627182918	0.33404761046696924	2.7889370080567826	2.2696459547142345	0.3631412030006956	3.3217849235711414	1.0461311222545007	1.9267917517393172	0.48732797021837576	0.21921471963035358	0.8033964355799919	0.8201661172771719	3.7171781150665906	0.625656853150221	0.6633715861290576	0.21770463148238245	0.3653007174334597	4.127097429198495	1.6888448504830165	1.5340513391098085	1.5528157738794064	0.42055256676103403	0.37464554214412643	2.3895285378606985	1.3923851767895552	1.054193399350161	0.04362415855294006	0.966795912028541	0.8545325115756847	0.09166532664084062	0.31296000880731467	4.581585462134381	0.8145649401280988	1.0274130501429326	0.2903402695901998	2.594976156789309	1.7441145197881187	1.2890225673732252	1.0160871339582396	3.6986774180142468	1.1695567161645797	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
90000	-2212.1038655638527	-129.08948631659257	-2083.01437924726	1.348745236534232	51.0	0.9037451227786897	2.6115580280232837	0.3690903139174561	3.2180386740062654	0.37412067199206034	1.247125423324621	0.5359274675816286	1.8459440174385662	0.5456371899679157	1.4790039966641944	0.4184909384662074	0.4183848020463386	1.137468068962035	0.8841216578477934	0.8642394571000527	3.130465143515964	1.421672277890143	1.7102936376176314	1.0641979147023715	1.375590158680107	3.725426627472965	1.5129312975525548	0.5263345822607483	1.891835792929306	1.7342315306744236	0.9482508841357897	7.993524404423277	2.845319852843994	0.6396373837367628	1.374379905332963	2.3976438546427374	1.1694636060326717	3.2079049498497065	0.6249115247764806	1.8230410581208756	1.4876455376937923	2.2915873071175463	1.248727459052923	4.7083348797222575	1.1478501466923419	0.20998517182811546	2.2668723237328696	2.346998709070673	2.478818572998004	2.363896791581662	0.5320330607869447	1.0176874997042569	0.5385895695633599	4.050085116875311	1.0992622247745245	1.136520522517319	1.256520054006284	0.16745557832143831	0.13765308494364217	1.1122800204339165	0.9094606204030136	2.5860632318374774	0.3393634600987253	0.4708008855101661	0.46582458802435683	0.268808800030662	0.3755563721844346	5.042059697467667	1.3650696523913177	1.8014851352661563	0.2347769719213393	1.7670351664942057	3.8463788551401867	1.0392538664358073	1.8659036406289187	6.8119844170733375	1.056221847849553	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
