# BEAST v1.8.0, r5971
# Generated Thu Nov 28 06:09:11 GMT 2013 [seed=1385618948857]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood
100000000	-48082.48941625229	-8210.321871906175	-39872.16754434611	14.200614778892568	16.217955801757164	5.615114351323396	7.927577300663129	0.40111915741361887	0.1747867799204693	0.21319895068823017	0.21089511197767757	0.35325519708384445	0.17883497763517248	0.18279884569296745	0.2851109795880167	0.6300320921011858	1.7399358157976283	0.004198983047508441	-18463.937367146664	-21408.230177199446
100500000	-48113.36289656226	-8257.063009046327	-39856.29988751594	14.1574281671939	17.190202111207455	6.218159055541771	9.44344498415515	0.3965588610425899	0.17083450970295627	0.22346893267051793	0.20913769658393172	0.3503682467964304	0.18902670988542822	0.1843790820359588	0.27622596128218346	0.6137560794029486	1.7724878411941032	0.004415400528017333	-18459.58046459509	-21396.719422920854
101000000	-48059.898196569484	-8202.353818138623	-39857.54437843086	14.593564300638038	16.729947673047178	6.423915682611232	9.086242201329826	0.39337954220107263	0.16419117890635515	0.21259047280302443	0.22983880608954352	0.3557282351887616	0.1875256799837394	0.1846575461325005	0.27208853869499955	0.6122668811902828	1.7754662376194343	0.00435033242911273	-18412.642017225902	-21444.902361204957
101500000	-47986.74836238858	-8141.961098124619	-39844.787264263956	13.933154739330957	15.94361167924329	5.984519133325006	8.504038147328513	0.3941157948552695	0.15727792272027827	0.2209682231096112	0.22763805931483674	0.34798739472817036	0.1860235233855928	0.19225197163055568	0.27373711025568226	0.6371756490687914	1.7256487018624176	0.004349435743396029	-18420.75792021689	-21424.02934404707
102000000	-47983.24418091586	-8108.902828498846	-39874.34135241702	14.600307126570643	16.382518551245937	6.308920495983057	9.151720874175448	0.40729084060379606	0.17129371251761513	0.2222146277979401	0.1992008190806443	0.3585850491058836	0.1856616970071248	0.18004147756096633	0.2757117763260268	0.6372758805772927	1.7254482388454155	0.004449738905017163	-18462.27766452509	-21412.063687891932
102500000	-47971.46609187832	-8149.261447026507	-39822.204644851816	14.092171376959985	16.524165094221587	6.07804740387043	8.582673094904816	0.3955943441922438	0.1650172218878855	0.21124005280857427	0.22814838111129201	0.33682298565572044	0.20292759479563185	0.18402380123976236	0.27622561830888664	0.6192799819543292	1.7614400360913416	0.00454635205438439	-18406.95458940625	-21415.250055445566
103000000	-48137.66638591029	-8202.723117384476	-39934.943268525814	14.148547218769368	16.95344336734507	6.982060031745449	8.270188591077465	0.3877930443211285	0.17113745823296755	0.21434666210784065	0.22672283533805898	0.35196191437956914	0.1888497977426165	0.184476026679024	0.2747122611987915	0.6179953720925851	1.7640092558148301	0.004414071604515977	-18450.702435102343	-21484.24083342347
103500000	-48055.81957481254	-8195.061950188216	-39860.757624624326	13.974594545934377	17.12207590070621	6.0459298690687655	8.385772805133858	0.3853875644877209	0.17560515652322126	0.2128021469148058	0.2262051320742479	0.35874986951185034	0.18704703112230162	0.17605195962749526	0.278151139738354	0.6228409207204042	1.7543181585591925	0.004419482782759945	-18439.36426312674	-21421.393361497583
104000000	-47994.345744439735	-8178.982153481485	-39815.36359095825	14.206241613412098	16.346476968775633	6.461088325486175	8.600966427144046	0.40648481157014876	0.15692490863678588	0.2160118326104622	0.22057844718259897	0.3470072807538004	0.18864215569710713	0.18636315579787407	0.27798740775121983	0.6287770871612278	1.7424458256775452	0.0044247817002713	-18412.213299741066	-21403.15029121718
104500000	-48033.18625991387	-8148.450672032138	-39884.73558788173	14.696063851320686	16.300484187868083	5.950669267699887	8.10875491454948	0.37892674435174073	0.17311567934575034	0.21762220430841647	0.23033537199408807	0.3724292305338774	0.17912344508882633	0.17748150452147393	0.27096581985582374	0.6381453629540478	1.7237092740919053	0.004303002640433672	-18457.796637702202	-21426.93895017953
105000000	-48076.11539044933	-8219.031655869847	-39857.083734579486	14.679038043068982	16.54304426306397	6.309572739386169	8.890515958008052	0.3990760836968302	0.161397715300991	0.21725979409842233	0.2222664069037522	0.35528287317365836	0.1791275698269124	0.1773917187033423	0.2881978382960881	0.6432152949803706	1.7135694100392602	0.0041551432919268915	-18487.48891850194	-21369.594816077544
105500000	-48010.512235827366	-8115.039690801251	-39895.47254502612	14.570037088639587	16.05446071718234	6.364198075447394	8.34728437271748	0.40602285932227977	0.1645260259302712	0.21034689669599602	0.21910421805144872	0.35584075442327306	0.17882315200215176	0.1866263081102628	0.2787097854643133	0.6021791032624413	1.7956417934751192	0.004449140858650337	-18495.09004222272	-21400.382502803397
106000000	-47992.05120920343	-8100.979813730777	-39891.07139547265	14.617603682256375	15.392575371492551	6.826659690379268	8.74633897541162	0.4045915920978639	0.1677410792110457	0.21564332597620325	0.2120240027148827	0.3577002054228899	0.18772525549347943	0.18933879889713628	0.26523574018649504	0.6450589790020343	1.709882041995933	0.004437785689577672	-18521.565296868594	-21369.506098604063
106500000	-47972.76441271909	-8103.190045462792	-39869.5743672563	14.301835162831498	16.243801220443267	5.862922610340213	7.994454490254321	0.4086002285324154	0.16256131722707137	0.21665258003111582	0.21218587420939317	0.3708822419895948	0.18037883430115076	0.1789858865468303	0.2697530371624246	0.6242747912691262	1.751450417461749	0.004499229785593851	-18470.085525287075	-21399.48884196922
107000000	-48040.32474074453	-8175.736639039416	-39864.588101705114	14.473418526793099	16.5584292496284	6.1837184521044275	8.295794437728778	0.375828996398735	0.1773074326866838	0.22486981803379558	0.22199375288078155	0.3649996446903024	0.1856715304563406	0.18424381852246027	0.265085006330897	0.6360712996635749	1.727857400672852	0.004473239484612425	-18448.30671184317	-21416.28138986194
107500000	-48029.84373029791	-8208.598511751594	-39821.24521854631	15.000106148124171	16.87193757836035	6.37127924255786	9.130797176094438	0.38538494930759976	0.17667210292833999	0.21359172893616743	0.22435121882788864	0.37095346348275154	0.17791681472547746	0.17812643630848765	0.27300328548328384	0.5963335712896788	1.8073328574206438	0.004350272637195833	-18443.700150408742	-21377.54506813757
108000000	-47883.790429740235	-8057.820036443604	-39825.97039329663	14.375155199197607	15.139543555395909	5.944112174770112	8.575077535491907	0.3908877021190084	0.16716585508166887	0.21947130730380734	0.22247513549551115	0.35933637770745125	0.18145212006875847	0.18770576544645257	0.2715057367773384	0.6393231703452528	1.7213536593094958	0.004501325565280328	-18451.081167927274	-21374.889225369356
108500000	-47921.656967653136	-8064.564816857486	-39857.09215079565	14.500065663937798	15.42439197207116	6.668113884046671	8.608593294573781	0.3811216141824997	0.1612555262883542	0.21766714592176967	0.23995571360737236	0.35747259183563296	0.19775563592598552	0.17764616766309624	0.26712560457528595	0.6138078164255895	1.7723843671488229	0.004594822958074065	-18434.216331875337	-21422.875818920318
